course_title,skills,rating,review_count,level,duration
Introduction to Finance and Accounting,"{"" Accounting"","" Finance"","" Financial Accounting"","" General Accounting"","" Financial Analysis"","" Generally Accepted Accounting Principles (GAAP)"","" Accounts Payable and Receivable"","" Cost Accounting"","" Account Management"","" Cash Management"","" Decision Making"","" Investment Management"","" Taxes"","" Budget Management"","" Estimation"","" Management Accounting"","" Problem Solving"","" Business Analysis"","" Mathematical Theory & Analysis"","" Mathematics"","" Data Analysis"","" Entrepreneurship"","" Strategy and Operations""}",4.6,12900.0,Beginner , 3 - 6 Months
AI in Healthcare,"{"" Machine Learning"","" Leadership and Management"","" Data Analysis"","" Data Mining""}",4.7,1300.0,Beginner , 3 - 6 Months
Machine Learning Engineering for Production (MLOps),"{"" Machine Learning"","" Applied Machine Learning"","" Python Programming"","" Statistical Programming"","" Tensorflow"","" DevOps"","" Devops Tools"","" Exploratory Data Analysis"","" Feature Engineering"","" Machine Learning Software"","" Probability & Statistics"","" Cloud Computing"","" Deep Learning"","" Google Cloud Platform"","" Other Cloud Platforms and Tools"","" Performance Management"","" Kubernetes"","" Leadership and Management""}",4.7,3300.0,Advanced , 3 - 6 Months
Play It Safe: Manage Security Risks,"{"" Audit"","" Leadership and Management"","" Risk Management""}",4.8,3600.0,Beginner , 1 - 4 Weeks
Python 3 Programming,"{"" Python Programming"","" Computer Programming"","" Problem Solving""}",4.7,21300.0,Beginner , 3 - 6 Months
Natural Language Processing,"{"" Natural Language Processing"","" Machine Learning"","" Python Programming"","" Statistical Programming"","" Artificial Neural Networks"","" Deep Learning"","" Probability & Statistics"","" Statistical Machine Learning"","" Machine Learning Algorithms"","" Applied Machine Learning"","" Computer Programming"","" Human Learning"","" Mathematics""}",4.6,5500.0,Intermediate , 3 - 6 Months
DeepLearning.AI TensorFlow Developer,"{"" Machine Learning"","" Tensorflow"","" Deep Learning"","" Machine Learning Algorithms"","" Artificial Neural Networks"","" Applied Machine Learning"","" Human Learning"","" Computer Programming"","" Python Programming"","" Machine Learning Software"","" Natural Language Processing"","" Computer Vision"","" Forecasting"","" Algorithms"","" Data Visualization"","" Network Model"","" Statistical Machine Learning"","" Statistical Analysis""}",4.7,24300.0,Intermediate , 3 - 6 Months
Meta Back-End Developer,"{"" Python Programming"","" Databases"","" HTML and CSS"","" SQL"","" Database Design"","" Programming Principles"","" Algorithms"","" Computer Science"","" Big Data"","" React (web framework)"","" Software Testing"","" Web Development"","" Application Development"","" Back-End Web Development"","" Cloud API"","" Cloud Computing"","" Cloud Infrastructure"","" Collaboration"","" Communication"","" Computer Programming"","" Data Model"","" Data Structures"","" Data Warehousing"","" Database Administration"","" Database Application"","" Database Theory"","" DevOps"","" Django (Web Framework)"","" Front-End Web Development"","" Full-Stack Web Development"","" Javascript"","" Kubernetes"","" Linux"","" Problem Solving"","" Semantic Web"","" Software Engineering"","" Software Engineering Tools"","" Statistical Programming"","" Tensorflow"","" Web Design"","" Web Development Tools""}",4.7,6100.0,Beginner , 3 - 6 Months
Meta iOS Developer,"{"" Mobile Development"","" Swift Programming"","" iOS Development"","" Computer Programming"","" Mobile Development Tools"","" React (web framework)"","" Application Development"","" Software Engineering"","" Data Structures"","" User Experience"","" User Experience Design"","" Web Development"","" Computer Programming Tools"","" Software Engineering Tools"","" Front-End Web Development"","" Algorithms"","" Computer Science"","" Interactive Design"","" Javascript"","" Collaboration"","" Communication"","" Data Management"","" Django (Web Framework)"","" Human Computer Interaction"","" Linux"","" Problem Solving"","" Product Design"","" Software Architecture"","" Web Design""}",4.7,4900.0,Beginner , 3 - 6 Months
Foundations of User Experience (UX) Design,"{"" User Experience"","" User Experience Design"","" User Research"","" Product Development""}",4.8,60400.0,Beginner , 1 - 4 Weeks
Meta Android Developer,"{"" Mobile Development"","" Computer Programming"","" React (web framework)"","" Mobile Development Tools"","" Application Development"","" Software Engineering"","" Android Development"","" Other Programming Languages"","" Web Development"","" User Experience"","" Algorithms"","" Computer Science"","" Front-End Web Development"","" Javascript"","" Programming Principles"","" Cloud API"","" Collaboration"","" Communication"","" Data Management"","" Data Structures"","" Human Computer Interaction"","" Interactive Design"","" Linux"","" Problem Solving"","" Product Design"","" SQL"","" Software Architecture"","" Software Engineering Tools"","" Swift Programming"","" Web Design""}",4.6,5100.0,Beginner , 3 - 6 Months
Business and Financial Modeling,"{"" Business Analysis"","" Data Analysis"","" Finance"","" General Statistics"","" Probability & Statistics"","" Financial Analysis"","" Statistical Analysis"","" Forecasting"","" Mathematics"","" Spreadsheet Software"","" Statistical Tests"","" Basic Descriptive Statistics"","" Data Model"","" Mathematical Theory & Analysis"","" Risk Management"","" Correlation And Dependence"","" Probability Distribution"","" Decision Making"","" Investment Management"","" Accounting"","" Leadership and Management"","" Regression"","" Financial Accounting"","" Microsoft Excel"","" Linear Algebra"","" Performance Management"","" Cash Management"","" General Accounting"","" Computer Programming""}",4.5,10600.0,Beginner , 3 - 6 Months
AI For Business,"{"" Machine Learning"","" Machine Learning Algorithms"","" Applied Machine Learning"","" Data Analysis"","" Algorithms"","" Human Learning"","" Leadership and Management"","" Business Analysis"","" Decision Making"","" Human Resources"","" People Management"","" People Analysis"","" Artificial Neural Networks"","" Deep Learning"","" Business Transformation"","" Customer Analysis"","" Finance"","" Financial Accounting"","" Marketing"","" Probability & Statistics"","" Regulations and Compliance"","" Statistical Machine Learning"","" Strategy"","" User Experience"","" Big Data""}",4.7,400.0,Beginner , 3 - 6 Months
Become a CBRS Certified Professional Installer by Google,"{"" Communication"","" SAS (Software)"","" Regulations and Compliance"","" Systems Design"","" System Security"","" Network Architecture"","" Process Analysis"","" Training"","" Decision Making"","" Operating Systems"","" Leadership and Management""}",4.6,184.0,Mixed , 1 - 3 Months
Intuit Academy Bookkeeping,"{"" Accounting"","" General Accounting"","" Financial Accounting"","" Business Analysis"","" Data Analysis"","" Financial Analysis"","" Cash Management"","" Finance"","" Financial Management"","" Accounts Payable and Receivable"","" Cost Accounting"","" Inventory Management"","" Accounting Software"","" Taxes""}",4.6,4900.0,Beginner , 3 - 6 Months
Google Business Intelligence,"{"" Business Intelligence"","" Data Management"","" Data Model"","" Extract"","" Transform"","" Load"","" Leadership and Management"","" Tableau Software""}",4.7,940.0,Advanced , 3 - 6 Months
Project Initiation: Starting a Successful Project,"{"" Project Management"","" Strategy and Operations"","" Collaboration"","" Communication"","" Leadership and Management"","" Planning""}",4.8,17800.0,Beginner , 1 - 4 Weeks
Ask Questions to Make Data-Driven Decisions,"{"" Business Communication"","" Data Analysis"","" Spreadsheet Software"","" Big Data"","" Communication"","" Leadership and Management"","" Problem Solving"","" Small Data""}",4.7,28700.0,Beginner , 1 - 4 Weeks
Meta Database Engineer,"{"" SQL"","" Databases"","" Statistical Programming"","" Python Programming"","" Database Design"","" Programming Principles"","" Algorithms"","" Computer Science"","" Big Data"","" Software Testing"","" Application Development"","" Collaboration"","" Communication"","" Computer Programming"","" Data Analysis"","" Data Management"","" Data Model"","" Data Structures"","" Data Warehousing"","" Database Administration"","" Database Application"","" Database Theory"","" Django (Web Framework)"","" Javascript"","" Linux"","" Problem Solving"","" Project Management"","" Software Engineering"","" Software Engineering Tools"","" Tableau Software"","" Tensorflow"","" Web Development""}",4.6,4400.0,Beginner , 3 - 6 Months
Microsoft Cybersecurity Analyst,"{"" Cloud Computing"","" Computer Architecture"","" Cryptography"","" Data Management"","" Leadership and Management"","" Microsoft Azure"","" Network Security"","" Operating Systems""}",4.8,566.0,Beginner , 3 - 6 Months
Análisis de Datos de Google,"{"" Data Analysis"","" Data Management"","" Databases"","" Exploratory Data Analysis"","" Data Visualization"","" SQL"","" Business Analysis"","" Microsoft Excel"","" Process Analysis"","" Statistical Programming"","" Data Structures"","" Extract"","" Transform"","" Load"","" Spreadsheet Software"","" Communication"","" Computer Programming"","" Problem Solving"","" Strategy"","" Visualization (Computer Graphics)"","" Organizational Development"","" Tableau Software"","" Data Analysis Software"","" Plot (Graphics)"","" Programming Principles"","" R Programming"","" Strategy and Operations"","" Research and Design"","" Business Communication"","" Computer Programming Tools"","" Computer Graphics"","" Data Model"","" Security Engineering"","" System Security""}",4.8,6700.0,Beginner , 3 - 6 Months
Business Analytics,"{"" Data Analysis"","" Business Analysis"","" Probability & Statistics"","" Statistical Analysis"","" Leadership and Management"","" Basic Descriptive Statistics"","" Exploratory Data Analysis"","" Financial Analysis"","" Forecasting"","" Data Model"","" Mathematics"","" Performance Management"","" Strategy"","" Accounting"","" Customer Analysis"","" Human Resources"","" Human Resources Operations"","" Market Analysis"","" Market Research"","" Marketing"","" Mathematical Theory & Analysis"","" Operations Management"","" Operations Research"","" Organizational Development"","" People Analysis"","" People Management"","" Spreadsheet Software"","" Talent Management"","" Financial Accounting"","" People Development"","" Collaboration"","" Finance"","" Regulations and Compliance""}",4.6,17700.0,Beginner , 3 - 6 Months
HRCI Human Resource Associate,"{"" Benefits"","" Employee Relations"","" Mergers & Acquisitions"","" Performance Management"","" Recruitment"","" Risk Management"","" Training""}",4.7,327.0,Beginner , 3 - 6 Months
Connect and Protect: Networks and Network Security,"{"" Network Security"","" Cloud Computing"","" Network Architecture""}",4.8,2000.0,Beginner , 1 - 4 Weeks
Financial Markets,"{"" Finance"","" Investment Management"","" Risk Management"","" Banking"","" Behavioral Economics"","" Critical Thinking"","" Decision Making"","" Financial Analysis"","" Innovation"","" Regulations and Compliance"","" Leadership and Management""}",4.8,26100.0,Beginner , 1 - 3 Months
Ciberseguridad de Google,"{"" Linux"","" Python Programming"","" SQL""}",4.9,1000.0,Beginner , 3 - 6 Months
Indigenous Canada,"{"" Critical Thinking""}",4.8,21500.0,Mixed , 1 - 3 Months
The Bits and Bytes of Computer Networking,"{"" Computer Networking"","" Network Architecture"","" Network Model"","" Networking Hardware"","" Network Analysis"","" Critical Thinking"","" Problem Solving"","" Computer Architecture"","" Human Computer Interaction"","" Network Security"","" Cloud Computing""}",4.7,46400.0,Beginner , 1 - 3 Months
SAP Technology Consultant,"{"" Leadership and Management"","" Strategy and Operations"","" Cloud-Based Integration"","" Business Analysis"","" Business Transformation"","" Business Process Management"","" Cloud Applications"","" Strategy"","" Customer Analysis"","" Planning"","" Product Management"","" Project Management"","" Business Intelligence"","" Software As A Service"","" Supply Chain and Logistics"","" Cloud Standards"","" Cloud Computing"","" Network Architecture"","" Software Architecture"","" System Software"","" Communication""}",4.7,494.0,Beginner , 3 - 6 Months
IBM Machine Learning,"{"" Machine Learning"","" Machine Learning Algorithms"","" Human Learning"","" Statistical Machine Learning"","" Data Analysis"","" Algorithms"","" Probability & Statistics"","" Applied Machine Learning"","" Forecasting"","" General Statistics"","" Statistical Analysis"","" Regression"","" Deep Learning"","" Python Programming"","" Machine Learning Software"","" Artificial Neural Networks"","" Exploratory Data Analysis"","" Feature Engineering"","" Dimensionality Reduction"","" Statistical Tests"","" Reinforcement Learning"","" Data Model"","" Data Structures"","" Network Model"","" Tensorflow""}",4.6,1900.0,Intermediate , 3 - 6 Months
